item_id,order_id,product_id,quantity,unit_price,discount_percent
1902,641,129,3,32155.05,20
4852,1645,115,5,29538.29,0
3160,1065,15,4,35997.29,10
2527,854,107,5,5099.45,0
6249,2107,1,2,18505.68,0
291,99,104,6,326.31,30
5649,1905,133,3,17629.99,15
3794,1274,85,3,20878.34,25
1161,387,35,2,23348.67,0
651,216,108,6,30457.09,0
2974,1006,147,2,8147.01,5
2468,834,92,5,29516.17,15
441,148,113,4,19016.64,5
444,148,15,-3,36587.42,0
2616,884,68,6,25271.74,30
5389,1826,130,-2,5934.45,40
3957,1329,81,5,6260.33,0
5678,1914,99,1,24422.26,0
3150,1061,100,5,8924.5,0
1656,561,37,1,17272.91,15
3842,1291,17,5,22414.88,10
24,8,18,-1,27587.33,15
2171,732,24,4,11840.36,20
1367,461,141,6,29651.26,40
3641,1220,118,2,14343.23,40
4271,1439,22,6,4034.85,0
4239,1425,49,6,7337.87,0
4875,1652,99,2,23460.09,40
1301,437,21,6,24449.5,30
4358,1469,89,4,15215.61,0
4222,1418,83,4,21111.01,0
5963,2011,133,2,16102.75,5
4111,1383,87,4,29570.59,10
6484,2182,14,6,903.1,0
3477,1167,78,5,16493.12,25
1343,453,97,3,34919.95,30
4951,1679,100,6,8655.78,20
2027,684,45,1,29726.88,25
5847,1970,87,4,26901.17,5
2717,919,148,3,31324.54,15
3313,1112,15,1,37499.8,25
1654,560,12,2,18019.11,40
1338,451,73,6,21044.6,30
3525,1180,28,3,5584.48,15
687,227,57,-1,3369.43,30
2172,732,65,2,19066.43,0
5661,1909,117,4,11003.19,0
4701,1595,59,1,7379.25,0
2875,976,88,1,32920.24,0
237,82,79,1,6545.06,0
3963,1331,64,4,20808.94,0
3288,1105,93,4,23861.25,10
664,220,139,5,2753.68,40
3342,1122,18,1,24784.13,0
1432,483,20,2,24941.76,40
5881,1982,111,-1,18670.8,15
1065,350,11,1,24658.41,30
3031,1023,49,2,8301.44,30
2929,992,10,1,21740.1,5
2353,797,25,4,29290.89,15
6423,2164,42,6,5282.02,25
2938,995,114,1,3812.96,0
3875,1302,27,6,9834.41,40
1837,621,66,6,10598.42,30
3310,1111,64,-2,18278.47,30
2596,878,63,5,18606.19,0
5109,1735,23,3,18397.28,25
1314,442,12,3,18575.94,40
3421,1146,92,2,24647.19,20
5205,1765,135,1,10004.46,0
4411,1487,1,2,18114.43,0
2059,694,108,1,30399.26,0
1443,488,2,4,22298.89,20
1513,515,72,5,22892.33,5
4323,1456,129,6,33544.87,30
1387,468,46,-1,5982.41,40
987,326,97,6,31601.18,10
4362,1469,56,1,8651.21,0
2176,734,140,1,12187.3,20
110,39,100,1,9317.78,15
2245,757,3,3,855.0,40
3871,1300,7,4,5268.07,0
6150,2073,70,4,22524.13,15
2985,1009,130,4,5098.03,0
5482,1854,73,6,23532.26,25
3358,1127,93,4,25337.78,10
2651,896,40,6,12425.4,25
5103,1733,72,1,21621.01,10
1070,351,79,6,6983.3,30
94,32,137,1,1409.79,10
1423,482,101,4,5878.73,0
4750,1610,85,4,18213.33,0
5671,1911,69,1,7978.43,15
1045,345,118,3,13056.14,0
3758,1262,14,5,944.22,0
1147,382,33,3,1053.2,5
6456,2175,7,4,5278.1,10
3739,1256,77,3,16599.34,0
6520,2194,66,4,11272.15,0
377,127,137,3,1740.58,25
2926,991,2,1,23836.48,30
6031,2032,98,2,6838.77,40
5372,1820,136,-2,31255.06,20
2319,787,136,6,26276.49,10
5086,1728,92,-3,29430.29,30
5476,1851,110,6,603.73,20
5370,1819,118,4,12140.7,40
1426,482,15,3,35350.65,40
4618,1565,13,4,23872.87,15
191,68,45,2,36580.14,0
1754,593,136,2,31170.35,25
5777,1946,94,6,1673.55,5
4944,1677,1,6,22934.6,40
4861,1648,78,3,18668.07,25
1990,672,2,2,22363.73,0
2550,862,71,-3,20885.44,15
3104,1046,81,4,7699.29,10
4587,1556,128,2,22339.76,20
3003,1016,102,1,1175.61,15
2650,896,144,5,29609.82,15
164,57,28,4,5377.29,10
5774,1944,43,6,13348.08,10
3782,1269,114,3,3066.96,15
4512,1530,117,5,9683.0,20
1976,664,1,4,20299.4,40
3092,1043,7,2,4551.73,0
1114,368,114,4,3151.58,5
1538,521,38,1,4811.62,20
5579,1883,26,6,8966.26,40
2181,737,52,1,31229.6,30
1843,623,77,4,19026.48,0
4709,1598,47,6,11086.87,20
3141,1058,88,4,27506.57,40
5451,1844,87,6,25339.41,0
604,198,51,6,384.96,0
5210,1766,20,1,24797.58,20
4982,1693,46,5,6176.21,30
4607,1562,58,4,9790.39,0
6453,2175,26,6,9691.16,25
178,63,106,4,19909.67,15
5023,1707,18,6,28528.57,25
3559,1192,32,2,30018.04,40
585,193,71,1,23404.12,20
681,226,27,5,9178.95,40
1374,463,52,4,29638.09,10
5508,1859,38,5,5675.85,10
1137,376,85,5,18719.91,20
49,16,122,4,8593.82,25
5886,1984,64,3,21596.81,30
1804,610,100,-2,7740.88,40
6032,2033,121,1,24203.79,0
1246,415,1,6,20584.08,5
5076,1725,34,4,9784.34,10
303,101,98,5,6489.94,15
4215,1415,44,4,32679.48,0
5562,1879,26,1,8846.01,20
5494,1856,101,4,6666.21,0
5422,1835,85,5,21155.64,25
4163,1400,110,5,622.87,5
2859,972,96,2,18401.42,0
4561,1547,80,6,19718.78,0
1738,589,95,3,15696.79,15
3599,1205,132,2,15264.64,0
1048,346,95,1,14348.95,25
5539,1871,21,2,29534.46,10
1807,610,35,4,23979.17,5
836,277,114,5,3264.49,15
5920,1994,68,6,30594.37,0
1156,384,90,5,6977.59,20
1455,493,41,3,17277.94,20
3443,1156,55,6,2524.02,15
1386,467,96,4,21773.2,0
5994,2021,141,1,28295.41,20
846,280,9,4,24918.8,0
6288,2119,55,4,2472.55,15
2438,824,85,6,22966.69,20
4994,1697,55,6,2632.11,20
1518,516,81,6,6277.79,0
3870,1300,136,6,29612.6,30
2814,955,37,3,19116.99,5
2466,833,16,3,3262.69,20
4929,1672,102,5,1430.47,0
315,108,114,4,3762.51,20
5449,1842,14,3,1074.85,0
2911,985,75,3,5930.11,15
2025,683,57,2,3189.53,0
1142,378,114,4,3805.34,40
4558,1546,120,2,24695.99,15
1612,546,54,2,21080.04,15
5483,1854,95,1,15920.79,25
4917,1667,114,1,3749.03,40
3851,1295,55,4,2680.51,15
2359,800,19,1,10557.8,0
3191,1076,11,2,30776.59,20
5879,1982,30,2,18885.8,25
3889,1307,98,4,6033.58,0
3725,1250,125,1,27622.31,0
3018,1020,135,3,10796.8,0
3147,1060,103,4,5560.84,30
1862,629,56,6,9289.75,40
3429,1148,140,2,14938.71,30
5964,2011,25,4,33301.07,0
1487,506,79,5,5529.14,40
2813,954,18,2,23208.53,40
5687,1917,132,6,18942.48,0
3241,1091,2,3,25210.94,0
627,206,110,5,620.39,0
1560,530,118,2,12611.95,10
632,208,109,3,15715.31,0
6132,2066,126,2,22233.28,25
355,121,65,5,16544.85,40
4413,1489,66,4,9376.83,0
5472,1850,131,2,17090.87,0
6426,2165,18,6,26536.15,10
2719,919,101,2,5411.4,40
4214,1415,107,4,5108.67,10
571,188,139,4,2537.49,10
5445,1840,124,2,21691.64,10
464,155,31,1,32038.77,15
3747,1258,40,5,11613.6,0
5752,1938,124,1,17242.81,5
1944,654,9,3,32180.82,5
794,262,146,5,11583.18,20
6027,2031,34,1,9697.78,5
3334,1119,62,4,29342.86,10
6126,2064,123,-2,14320.41,0
2196,740,52,6,28440.1,20
319,109,13,3,22986.54,30
5199,1763,14,2,928.01,25
3543,1187,121,6,21170.69,40
439,147,147,5,7554.01,0
2862,972,89,1,17083.05,15
5718,1927,102,6,1302.21,40
3990,1338,66,2,11058.16,15
1591,541,139,6,2787.26,0
306,103,131,2,12739.88,30
3277,1103,42,5,5108.92,0
1500,510,130,4,5794.84,15
1104,364,87,5,29771.37,10
4590,1557,145,3,12315.18,10
374,127,48,2,13764.35,40
5681,1915,15,3,30776.4,0
6202,2092,143,2,28352.74,0
1107,366,67,2,20337.72,5
2248,758,126,1,20064.19,0
4252,1431,14,4,819.42,10
2634,890,8,1,35349.7,25
5414,1833,56,5,9667.79,20
3161,1065,121,6,18770.09,0
3539,1185,114,4,3617.42,40
5191,1760,86,5,14342.18,40
1932,650,143,5,33913.18,25
3849,1294,48,6,15218.3,0
4710,1598,100,2,9091.26,10
1684,572,118,1,13507.76,5
6008,2027,24,6,12581.84,20
6457,2175,130,3,5567.63,10
3447,1157,104,2,448.75,25
138,48,70,5,18691.34,5
4302,1449,37,2,15651.93,5
378,128,88,5,29315.01,40
1507,513,144,3,32189.24,20
3697,1240,11,3,28714.02,10
2947,997,96,4,19733.84,15
3769,1266,11,4,29455.53,0
4811,1630,113,2,17814.17,0
399,134,93,4,22415.25,15
911,300,61,3,28660.8,15
518,175,143,1,27589.48,25
2726,921,56,4,8539.86,5
6502,2187,35,6,19910.37,25
6219,2097,139,2,2284.41,25
5265,1781,37,1,17643.73,10
1793,606,72,5,23612.28,30
6313,2126,79,1,6088.01,5
590,194,50,3,8951.41,20
3454,1160,59,-3,7039.63,15
1216,406,66,2,8973.82,20
1131,374,134,5,2122.73,0
1526,519,41,3,18521.57,5
5365,1818,138,4,16358.09,30
4478,1514,45,2,29045.23,40
2191,739,36,3,25779.11,0
437,147,64,3,21757.51,25
4826,1635,106,6,15719.78,30
5523,1865,1,3,21594.63,25
1662,563,111,6,19910.79,40
1746,591,85,3,17157.31,0
438,147,6,6,18416.6,25
1462,496,11,2,25124.78,10
2361,800,147,4,8947.36,15
2076,700,11,3,30878.7,0
4971,1687,84,2,13121.68,0
1899,639,148,4,38649.89,0
5787,1951,98,1,6967.92,15
369,125,103,4,6606.71,0
350,119,19,5,10579.17,25
3047,1027,15,2,38640.81,5
2214,746,36,3,26541.31,15
588,193,111,1,20002.74,10
5285,1790,4,2,13256.29,0
3440,1154,134,5,1857.23,40
2575,869,69,4,8609.43,0
2388,809,106,2,16777.74,5
3668,1230,48,1,13447.22,25
4085,1375,59,2,7911.27,15
5593,1887,134,4,1807.28,40
153,53,53,4,11994.12,5
723,240,16,6,3441.47,0
3486,1168,68,1,22964.2,30
2554,863,144,4,29111.26,5
2669,902,35,4,19799.67,0
3298,1108,79,1,6120.25,30
4144,1394,115,1,35272.92,0
3741,1256,116,2,8102.01,25
4321,1455,62,6,29566.41,30
5991,2020,1,2,21917.8,30
2700,912,26,3,8413.1,25
3793,1273,106,4,18716.19,0
3130,1055,33,3,992.39,0
3303,1109,83,6,26764.37,5
1243,415,62,5,33403.38,40
3145,1060,140,6,15108.25,20
205,71,21,2,30913.68,40
320,109,42,3,4207.37,5
2459,831,127,2,17867.7,25
4764,1614,94,3,1994.83,0
3613,1211,103,2,5603.06,5
2211,743,82,6,10417.77,15
2538,857,103,-1,5957.51,20
2031,685,81,-2,5932.93,25
1499,510,117,4,11204.57,0
685,227,17,4,28634.44,30
4254,1432,78,5,14721.03,15
555,184,139,4,2420.21,30
487,163,109,5,16728.71,15
1991,672,121,6,19544.33,5
6324,2131,133,3,17345.98,0
2347,795,14,6,1062.59,30
3318,1115,72,2,21261.84,25
2060,694,88,6,34432.76,25
6299,2123,51,5,337.16,0
1043,345,105,3,13341.12,20
4247,1429,14,5,1052.0,10
4928,1672,15,4,31838.73,15
5763,1940,125,2,23893.84,30
4999,1699,129,1,29467.98,0
6476,2181,123,2,14233.28,40
3389,1136,55,2,2371.85,25
2694,910,77,2,19449.96,15
5591,1887,4,4,12266.38,0
932,306,49,5,6763.0,0
6210,2094,96,3,17880.78,25
5151,1746,127,5,21123.78,0
548,183,73,3,27536.5,20
908,299,145,2,11481.08,0
4686,1589,136,5,23566.95,25
1541,522,88,6,28993.21,30
458,153,51,6,359.98,0
922,304,70,1,19948.74,10
1883,634,135,4,11821.27,20
3382,1133,147,1,7308.94,30
332,112,102,6,1207.86,0
4229,1420,53,6,12762.67,0
2511,849,14,1,905.58,20
101,35,116,1,7765.28,0
131,47,28,2,5250.77,40
4212,1414,147,4,6641.3,30
6035,2033,116,2,8308.13,30
4103,1380,16,1,3231.18,10
608,200,13,2,25545.51,0
5456,1845,71,3,24584.06,0
5939,2001,111,5,20722.93,0
5620,1896,28,4,6334.92,0
2765,934,14,2,875.71,40
2315,785,125,4,31313.24,25
5398,1829,6,3,20557.46,25
2967,1003,33,1,943.84,0
6274,2115,4,2,12821.54,0
6102,2058,63,1,19304.6,10
4135,1391,80,1,26251.82,0
6069,2044,7,2,4242.83,15
3478,1167,116,3,7761.28,40
3907,1313,77,1,19950.14,0
5218,1768,63,4,21702.52,15
1859,627,63,3,23527.95,15
2774,938,8,6,27353.59,40
2980,1007,18,5,28423.38,20
1163,388,41,2,14993.33,30
769,254,29,6,18637.94,30
801,264,146,4,12177.08,0
1265,425,132,4,15336.37,15
771,255,123,6,16210.32,5
4438,1499,27,6,10898.42,20
6494,2185,86,1,12857.52,25
2687,908,119,2,3540.09,5
5954,2006,143,4,26722.41,0
5583,1884,3,1,891.08,0
6080,2050,47,2,9649.3,20
778,257,72,6,26183.42,0
1046,345,129,1,36028.56,0
1687,572,2,6,19428.48,0
5078,1725,6,6,23295.8,0
2632,889,133,4,13197.48,40
5984,2017,127,6,20740.98,30
5811,1958,74,1,12036.95,0
4634,1570,64,4,23667.01,0
5163,1750,114,6,3521.43,0
2912,985,17,6,26309.67,0
2036,686,135,6,11049.16,0
6010,2027,22,3,4146.5,0
2300,778,80,2,23974.07,30
743,247,96,4,20554.03,0
5123,1739,135,1,11310.45,0
2541,858,68,1,28609.2,40
3955,1328,140,4,13228.98,10
4249,1430,73,3,20545.82,10
5258,1779,52,3,31362.09,30
5553,1875,127,1,19844.47,5
5013,1703,130,3,4665.9,25
4353,1467,73,-3,27022.84,5
3852,1295,145,5,10406.58,5
4393,1481,25,3,27849.46,25
5781,1948,108,6,29312.67,20
4422,1493,42,1,5669.67,20
2892,981,27,1,11654.7,5
5345,1812,145,4,12721.08,25
5607,1892,42,6,4686.18,20
1420,481,42,5,5703.55,5
4290,1445,31,5,31184.55,25
4751,1611,143,1,28043.74,30
250,86,22,5,5071.84,0
5729,1930,4,-1,14882.28,5
4274,1440,12,3,15860.76,0
1514,515,21,3,30155.04,0
5489,1855,93,3,25199.12,0
6551,5377,12,1,16566.5,0
2161,729,22,3,3814.42,0
3381,1133,126,4,26860.68,25
5511,1861,75,1,7656.39,10
4092,1376,67,4,21532.78,0
5834,1966,145,5,13521.79,0
4098,1379,91,-1,26771.44,10
2237,754,69,4,10175.71,5
3663,1229,86,3,12622.68,0
5017,1705,141,5,33291.32,15
1498,510,57,5,3121.74,5
1885,634,109,5,16622.51,5
5647,1905,47,5,10890.28,15
775,256,131,1,13620.2,5
5801,1954,10,4,26767.09,0
3258,1095,54,5,17834.51,15
2175,733,86,6,14384.13,0
3,2,35,2,21577.63,40
398,134,70,2,22948.09,30
653,216,36,4,26918.12,0
4785,1620,148,-3,31349.56,15
5430,1837,81,-1,7110.36,0
4231,1420,148,5,34900.07,40
1868,630,56,3,10548.95,10
4361,1469,136,6,28418.36,0
5301,1797,125,4,30020.77,0
4486,1517,19,1,10124.95,30
3832,1288,92,5,22077.11,20
2282,771,121,1,19176.46,15
2475,836,63,1,21429.66,15
2441,824,77,3,18289.42,20
6220,2098,91,1,20841.36,40
5021,1706,48,5,12957.32,0
4978,1692,143,3,29763.7,0
1760,595,132,-2,17598.94,40
6148,2073,89,3,15018.21,15
5026,1708,105,3,11988.63,25
4097,1379,144,1,37331.52,10
1956,658,19,2,12722.9,5
4080,1373,80,4,25258.35,15
5815,1958,125,5,23563.62,10
6028,2032,125,5,26329.91,40
2455,830,92,4,23359.05,20
282,95,60,1,1736.95,25
1219,407,37,4,18774.21,20
1821,615,84,4,13291.86,30
4986,1694,50,3,8237.94,0
599,196,81,5,6968.7,0
1865,629,92,3,28087.39,10
6179,2084,98,5,6626.18,20
3736,1254,86,3,13640.64,0
3798,1276,123,3,14214.25,20
1945,654,21,6,27757.13,25
5348,1813,64,4,21022.81,0
763,252,1,2,17164.74,40
3596,1205,130,5,5364.38,25
3299,1108,144,5,31841.56,20
863,285,123,2,17830.46,30
4491,1518,46,6,5548.93,10
4457,1506,112,-2,31558.56,0
834,275,130,4,4687.9,0
2936,994,104,2,406.15,15
4049,1361,18,4,26779.86,0
1300,437,141,5,37752.97,30
4843,1641,127,2,15878.79,10
474,159,89,4,13342.35,10
3376,1131,114,3,2892.6,10
4266,1436,74,2,11556.47,40
621,204,66,2,9760.46,30
4404,1485,129,3,33743.81,10
1483,505,26,5,7783.42,10
5181,1756,73,2,21024.77,15
5295,1795,83,3,22837.8,30
1808,611,71,4,26119.94,40
4199,1411,70,3,19560.74,25
1982,666,48,1,13362.76,20
4372,1473,42,2,5697.73,25
6101,2057,148,1,38655.18,30
4221,1418,137,2,1726.83,15
3998,1341,125,2,31044.19,0
897,296,73,3,23942.76,0
4910,1666,64,1,23860.59,40
1068,350,75,2,7930.25,0
1394,471,54,2,21575.98,25
2045,689,13,5,24795.99,40
5177,1754,93,1,19379.38,25
2496,842,80,1,23296.99,5
6186,2087,87,1,26416.88,40
3890,1308,108,1,25202.41,0
917,302,71,3,20889.5,30
5048,1716,95,2,18150.35,20
6051,2037,2,4,22053.18,25
974,322,11,4,27276.66,0
314,107,106,3,15749.12,25
636,208,16,4,3234.96,0
3321,1115,63,1,19542.53,0
2286,773,41,5,15986.51,0
5286,1791,58,1,11411.41,30
4182,1405,33,4,1222.43,0
976,322,89,5,15830.01,15
1025,339,140,2,13035.14,30
102,36,46,3,5943.35,40
940,310,139,6,2288.06,0
4278,1441,102,5,1120.4,30
2295,776,146,4,14189.48,15
71,24,89,4,16660.59,15
6181,2084,146,6,12440.47,25
3516,1178,95,1,14506.89,0
4657,1579,147,1,8513.01,15
1614,548,19,6,10009.51,0
6123,2063,119,2,4233.96,20
2188,738,17,1,22585.07,20
5248,1777,84,1,12971.31,15
6238,2104,7,-3,4334.5,0
3702,1241,75,5,7916.84,30
3302,1108,135,2,9143.79,5
4006,1346,86,5,11802.9,0
1299,437,140,2,13345.19,40
3481,1167,136,2,23897.83,40
1304,438,6,2,23232.28,15
5896,1987,120,1,19806.67,30
1198,400,47,1,9286.45,40
5995,2021,3,1,993.7,40
4828,1637,58,4,13069.64,30
1268,426,117,5,11964.48,30
1987,669,97,6,32271.93,0
1488,506,69,1,8173.37,10
2842,966,115,2,34202.76,20
5287,1792,36,5,19866.13,40
1250,418,141,3,32404.54,0
1060,349,88,4,30616.74,40
1234,411,9,2,26898.65,0
4354,1467,146,6,11672.79,5
4914,1666,115,6,33912.5,25
1334,448,6,3,22417.63,0
1574,535,135,2,8938.24,20
6306,2125,23,3,18108.61,0
5912,1991,54,6,22037.71,15
4498,1524,118,3,13480.35,25
5343,1812,31,1,30883.03,0
2331,790,78,1,15384.24,0
4864,1648,36,2,22890.27,0
1688,572,96,5,18080.33,25
1478,504,121,4,24816.96,0
6504,2188,2,2,20575.7,0
442,148,18,3,23323.99,30
2781,942,78,4,18242.04,40
6318,2128,50,5,9299.02,25
1256,421,95,3,17899.29,0
1027,340,42,4,4956.25,20
2005,676,20,1,26692.6,10
1184,394,55,6,2174.46,0
226,79,46,2,4909.96,0
3128,1054,29,2,18150.45,0
4346,1465,62,1,28825.52,25
601,198,127,2,18651.74,15
4011,1347,140,6,14326.8,30
1208,402,120,1,21206.68,0
1441,487,36,6,26163.2,15
4120,1386,42,2,5372.0,30
6062,2042,81,3,6160.82,5
2433,822,54,3,16295.47,10
3012,1019,75,5,6006.98,20
1139,377,126,3,23994.32,0
4131,1388,128,2,16661.23,25
4292,1446,99,-3,25293.55,5
5290,1793,115,2,32597.87,5
1113,367,130,6,4463.87,0
1459,495,71,-1,25666.32,20
5484,1854,93,1,23833.57,0
2431,821,123,3,14449.88,0
5878,1981,145,2,11061.14,0
2084,702,67,1,21718.79,0
5228,1772,67,5,25528.72,0
4305,1449,52,2,30908.44,0
339,114,44,2,33403.26,30
5077,1725,123,3,15354.61,15
3207,1081,1,1,22912.53,40
4410,1487,80,6,20652.65,0
4781,1619,29,6,19099.47,0
1337,450,19,6,11026.02,10
3885,1305,116,3,7391.66,5
6233,2102,145,2,11860.35,10
3497,1172,132,1,18306.8,0
1545,524,106,4,16565.88,0
2482,838,5,5,7725.53,0
5352,1814,98,6,7006.89,0
1110,367,10,2,26903.64,30
3723,1249,136,1,26927.23,0
4019,1350,61,3,31812.75,25
4501,1524,62,3,33783.32,10
4141,1393,63,3,23246.36,40
3278,1103,20,3,23335.08,10
4527,1534,85,2,19248.43,0
2965,1002,60,6,1667.13,0
5584,1884,55,3,2580.0,0
2852,969,23,4,17718.12,30
4614,1564,13,3,24676.99,0
477,159,5,1,8289.65,0
524,176,30,5,19155.06,30
5544,1872,110,3,586.78,40
625,205,85,3,22901.47,10
4383,1477,23,6,17217.35,30
4090,1376,55,3,2409.25,10
6160,2076,115,2,35544.89,5
1384,467,41,3,17845.02,20
2606,881,87,3,26578.42,15
6315,2128,10,4,20574.48,15
2946,997,88,1,30811.81,40
1166,389,53,6,14353.8,20
6042,2035,133,3,14020.02,0
1547,525,135,1,10493.39,30
3859,1296,64,3,23496.53,15
3175,1070,75,4,7732.55,20
1873,631,60,1,1418.16,40
41,13,84,5,11249.38,20
1098,362,138,3,16438.27,15
544,181,127,6,16689.01,25
4866,1649,83,5,21462.56,5
561,185,55,2,2204.45,10
6353,2139,89,-2,15025.24,15
179,63,85,5,21008.6,0
3284,1104,77,3,14995.98,0
1709,581,8,1,29231.09,15
5172,1753,126,3,23060.32,0
6300,2123,124,6,18544.99,15
4487,1517,80,1,22477.99,5
3856,1296,97,4,29910.81,25
1579,536,64,4,21607.3,25
379,128,100,6,7304.99,30
3363,1128,147,2,7945.35,15
720,239,46,3,5895.01,0
1655,560,34,2,8925.76,5
4344,1464,26,4,9712.11,5
5353,1815,18,6,28039.07,10
2266,764,52,6,28529.83,25
1714,583,108,4,30823.97,0
4753,1612,129,-1,31865.01,15
1993,673,38,4,4714.11,0
2822,957,13,2,25397.14,25
6040,2035,101,1,6563.4,40
639,209,143,6,32804.26,25
3535,1184,34,1,10388.46,0
3766,1265,7,4,4392.66,0
335,113,28,4,6609.38,40
4507,1528,6,-1,23129.61,20
665,220,111,5,22713.88,25
4916,1667,106,4,16964.0,20
669,221,95,6,17681.34,15
2052,692,1,3,21225.4,5
1674,568,59,3,6724.41,15
953,315,110,3,506.61,0
4325,1457,66,6,10949.23,40
2133,717,95,2,15678.05,0
4534,1538,90,6,8432.2,5
1008,331,112,3,27148.22,30
4765,1614,35,3,24489.19,40
6478,2181,124,6,21989.18,20
3393,1137,86,6,14614.63,30
6112,2060,8,5,29282.14,0
4042,1358,14,2,1025.65,10
4317,1454,78,6,17050.16,0
1361,458,16,6,2710.59,0
4502,1525,92,1,22480.82,40
4277,1440,65,4,18211.93,0
1938,651,104,1,346.37,20
2735,925,59,3,7526.43,40
3027,1022,66,-2,8695.61,25
1399,473,84,6,10687.86,25
243,83,75,1,6820.14,5
3728,1250,132,3,17344.22,5
144,50,148,-1,36028.54,0
1055,347,77,5,14962.31,40
4728,1604,13,2,31582.04,0
3687,1237,86,6,15144.72,30
5940,2001,3,6,841.72,10
2017,682,140,4,13318.42,25
4360,1469,43,4,15359.84,25
978,323,29,6,19765.68,5
392,132,135,-3,9825.14,0
3775,1267,132,4,15615.72,20
2568,866,127,1,20793.4,15
915,301,66,5,10655.3,40
4570,1549,1,1,19542.1,40
4597,1559,132,5,18252.77,20
2209,743,75,5,7840.12,20
3448,1158,121,5,21466.65,0
6317,2128,83,5,26255.29,10
180,63,26,6,8869.44,10
2043,688,2,1,20904.8,15
3692,1238,65,2,17462.7,30
6428,2165,28,1,6479.79,0
1127,373,74,5,10372.11,0
546,182,143,6,32911.37,20
3912,1315,134,3,1725.23,40
1207,402,87,1,30375.69,5
2094,704,19,2,10491.95,30
6507,2190,30,4,21817.89,10
3676,1233,10,5,21587.46,0
3203,1080,115,3,36211.22,10
4805,1628,41,1,13687.61,0
5538,1870,46,2,5374.81,0
70,24,50,3,9369.67,25
2422,819,35,6,25340.14,20
2549,862,124,1,20480.87,40
1396,472,143,5,26406.64,20
3372,1131,125,-3,31788.33,0
4025,1352,126,1,21246.31,25
5388,1826,84,6,13935.35,20
6267,2112,12,1,20275.14,25
141,49,66,6,9502.2,0
3109,1047,24,2,12619.26,30
3290,1105,91,4,20096.36,30
4926,1670,130,-3,5581.48,0
1949,655,12,3,19866.03,0
4345,1464,117,2,11925.55,10
4993,1696,104,3,355.5,20
6409,2159,29,3,24857.68,0
1702,578,114,5,3548.51,40
4186,1406,26,6,8632.61,10
4777,1618,117,4,9814.05,25
4802,1626,91,6,26355.01,25
3180,1071,97,3,29756.66,40
2110,710,35,1,26715.96,5
6029,2032,117,6,9409.5,0
2473,836,18,5,28096.09,40
460,154,38,6,5750.01,20
1303,438,138,1,20564.55,0
5230,1772,15,6,32935.88,15
3565,1196,136,5,32124.42,30
2699,912,117,1,11645.75,0
1204,401,103,2,6268.58,30
6289,2119,111,3,19604.28,30
4542,1540,12,6,17025.19,0
1251,419,6,5,21163.7,5
222,78,33,1,1262.96,20
742,246,147,5,8587.03,10
581,192,33,5,946.71,25
2079,701,48,2,13505.5,10
4787,1620,104,6,352.12,10
4800,1625,94,4,2120.24,0
4878,1652,48,5,12228.47,5
3958,1329,49,3,7212.18,30
2766,935,130,6,5304.07,20
6461,2176,50,3,9875.98,0
281,95,55,1,2848.56,10
2969,1004,84,4,10342.87,40
5690,1917,50,6,8439.0,10
168,58,25,5,27228.34,0
2646,894,70,6,21874.66,40
5217,1767,8,6,26731.2,0
3331,1118,87,5,28222.68,5
5444,1840,61,5,28704.75,0
3351,1124,106,4,19586.1,0
6287,2119,64,2,24209.89,25
5442,1840,55,6,2204.87,0
1007,331,40,1,11124.15,40
983,324,93,2,26639.96,10
1705,580,63,4,20751.39,25
2465,833,54,1,21170.56,0
3162,1066,9,5,31752.89,0
1988,670,1,4,19170.58,40
2062,695,40,1,13513.3,20
6089,2053,55,2,2830.66,30
593,195,75,1,5928.83,20
5255,1778,74,4,10875.73,40
3122,1050,39,-3,25405.69,15
3107,1047,145,1,13345.4,15
3675,1233,111,5,20310.59,10
2741,926,123,3,13967.37,15
5582,1884,143,2,30342.6,30
1812,613,49,6,8421.83,5
2579,871,10,3,25014.45,0
334,113,137,2,1396.9,0
3506,1175,103,1,6537.09,10
682,226,142,3,30616.42,0
5684,1915,31,4,37799.53,5
4515,1531,41,1,14287.58,30
385,130,31,5,32441.73,0
5677,1914,85,4,18963.76,0
4610,1563,104,2,333.01,10
655,217,85,6,19031.43,10
2739,926,74,3,9927.97,0
1335,449,83,1,26939.68,10
6380,2147,71,6,22080.56,0
1939,652,75,4,8195.26,0
3262,1096,71,2,26607.02,30
958,316,56,1,11077.38,40
945,312,40,3,14651.32,0
6055,2039,63,4,18899.94,20
5809,1957,18,1,24243.6,20
359,122,92,2,28782.21,20
2789,945,43,6,11266.2,0
3583,1201,19,1,11505.95,0
3772,1266,61,4,26782.73,10
6323,2130,79,6,5365.68,0
6408,2159,27,3,9961.56,20
3743,1257,5,3,9202.08,20
6066,2044,42,4,4615.14,10
4429,1495,146,2,15404.52,5
3840,1290,28,5,4943.12,0
463,154,39,4,25767.69,0
3602,1207,31,6,36642.79,30
4127,1387,108,2,31403.2,10
5059,1719,32,1,30129.85,25
2895,982,143,4,30063.44,15
6121,2062,130,3,5867.86,0
3570,1197,56,4,8757.77,10
5536,1869,144,5,29923.94,40
6377,2147,56,1,9323.66,5
4313,1452,92,3,26147.22,15
349,118,101,2,6536.77,30
5270,1782,131,2,16039.35,15
2426,820,117,5,10223.7,0
6450,2173,140,2,13254.02,5
