transaction_id,customer_id,transaction_amount,transaction_date,store_channel,customer_name_token,card_number_token,email_masked,phone_masked,age_band,spend_category
TXN000484,CUST0126,2188.19,2026-03-18,POS-Store,TKN_f72a8bc3390ed2ad,TKN_ab47fa63908d25b6,s****@example.org,******2279,50-60,Medium (1000-5000)
TXN000485,CUST0072,2903.73,2026-04-21,E-Commerce,TKN_aa0d64b0043aa9c1,TKN_58baad048ebff65f,z*********@example.org,******5060,40-50,Medium (1000-5000)
TXN000486,CUST0177,4746.38,2026-04-07,POS-Store,TKN_60b7b5180022ed46,TKN_9ebc89fd064a9a80,u********@example.net,********0174,40-50,Medium (1000-5000)
TXN000487,CUST0056,1859.55,2026-07-04,POS-Store,TKN_64a284df53547f21,TKN_0b6d8fdabdfed7cf,m*******@example.org,********1344,50-60,Medium (1000-5000)
TXN000488,CUST0114,298.89,2026-06-22,E-Commerce,TKN_bf533f57e79ad8ff,TKN_2b8877ee02dbb92a,s***********@example.org,******4926,25-30,Low (<1000)
TXN000489,CUST0093,1205.65,2026-04-19,E-Commerce,TKN_b7c8d04c85c000f0,TKN_47602d16c2eddd76,q****@example.com,******5819,50-60,Medium (1000-5000)
TXN000490,CUST0176,3386.77,2026-02-25,POS-Store,TKN_7b769d3956b2b5a1,TKN_10c273ae5251901e,t******@example.org,******2598,18-25,Medium (1000-5000)
TXN000491,CUST0140,4082.88,2026-02-17,POS-Store,TKN_897f5c3970c94481,TKN_9759415b15ef3fff,p*********@example.net,********7115,60+,Medium (1000-5000)
TXN000492,CUST0016,121.31,2026-03-25,POS-Store,TKN_c409067cc6af772a,TKN_196adec4c250e363,u********@example.net,******6971,60+,Low (<1000)
TXN000493,CUST0071,2981.47,2026-05-24,E-Commerce,TKN_7496a150e6b0b83f,TKN_6e45f9275e4c847b,y********@example.com,******9705,60+,Medium (1000-5000)
TXN000494,CUST0032,2738.87,2026-07-04,POS-Store,TKN_27b7c673d7f38e67,TKN_80b9853e00fc0807,k********@example.org,********6147,30-40,Medium (1000-5000)
TXN000495,CUST0024,827.33,2026-03-14,E-Commerce,TKN_501b33fd816e4d39,TKN_6f8b54b7e9be2c34,i******@example.net,******6770,30-40,Low (<1000)
TXN000496,CUST0165,3778.09,2026-04-05,E-Commerce,TKN_fe8d878d6db2bcbd,TKN_3250ceb373399cb1,s***********@example.com,******2465,60+,Medium (1000-5000)
TXN000497,CUST0013,610.13,2026-06-04,POS-Store,TKN_d9713c91a13eb55b,TKN_3f8ccc17dfddb924,b********@example.com,********7451,40-50,Low (<1000)
TXN000498,CUST0063,1366.24,2026-06-02,E-Commerce,TKN_10b3648b57cc6d02,TKN_e5e72c44d7a7b534,n*************@example.com,********7051,18-25,Medium (1000-5000)
TXN000499,CUST0145,7326.78,2026-07-04,E-Commerce,TKN_cb6ebd8c1b3d3d46,TKN_e0f3b01c8e621b04,r*********@example.net,******9188,50-60,High (>5000)
TXN000500,CUST0018,12582.65,2026-03-07,E-Commerce,TKN_65411a6ae30d0c68,TKN_26dd2033fe682bb3,v*****************@example.com,********4919,30-40,High (>5000)
TXN000501,CUST0151,564.26,2026-06-07,E-Commerce,TKN_8d99ef2a790df789,TKN_a925a4d8897e5c1b,b**********@example.net,******7208,30-40,Low (<1000)
TXN000502,CUST0060,17448.09,2026-05-09,POS-Store,TKN_3eb8ca6026d59bef,TKN_310e1e9221cfdeba,t********@example.org,******5546,40-50,High (>5000)
TXN000503,CUST0038,3634.47,2026-05-06,E-Commerce,TKN_96c7a87ae58e9eb2,TKN_0a5eb7e08bb38327,s**********@example.net,******1862,25-30,Medium (1000-5000)
TXN000504,CUST0071,4395.93,2026-03-18,E-Commerce,TKN_7496a150e6b0b83f,TKN_d79b622357bf1c7f,y********@example.com,******9705,60+,Medium (1000-5000)
TXN000505,CUST0034,514.46,2026-06-03,POS-Store,TKN_cd63bd23b7abd508,TKN_701f90fe6be83039,a******@example.com,********9210,30-40,Low (<1000)
TXN000506,CUST0045,987.3,2026-05-10,E-Commerce,TKN_2e8e7ff6c70f560e,TKN_c63682fd5822d6f9,c***********@example.com,******7230,60+,Low (<1000)
TXN000507,CUST0170,5671.22,2026-06-03,E-Commerce,TKN_8f1266eaa0589056,TKN_a55b40f0bb01fbea,r******@example.com,*****3606,60+,High (>5000)
TXN000508,CUST0034,4700.07,2026-06-18,E-Commerce,TKN_cd63bd23b7abd508,TKN_14015f41074fdab6,a******@example.com,********9210,30-40,Medium (1000-5000)
TXN000509,CUST0092,588.98,2026-06-09,E-Commerce,TKN_3301b73c8d8e7341,TKN_693a8873ee77dc21,u**********@example.org,***5235,40-50,Low (<1000)
TXN000510,CUST0151,5578.05,2026-05-07,POS-Store,TKN_8d99ef2a790df789,TKN_403a7bac20b57d24,b**********@example.net,******7208,30-40,High (>5000)
TXN000511,CUST0005,2189.1,2026-06-05,E-Commerce,TKN_39570c2847e58ddf,TKN_a5b530a3ac6037d0,s********@example.org,******1589,40-50,Medium (1000-5000)
TXN000512,CUST0068,21508.02,2026-05-14,E-Commerce,TKN_d70f0b058b5674f3,TKN_b5e57de4cf60aaf8,z********@example.com,********9610,40-50,High (>5000)
TXN000513,CUST0033,13062.17,2026-04-09,POS-Store,TKN_bd80716051ec6686,TKN_5dbec759e66a09d3,p****@example.net,******6156,50-60,High (>5000)
TXN000514,CUST0135,19357.5,2026-08-01,E-Commerce,TKN_87086295e47c4ba8,TKN_8fcc1f180bd03a48,s********@example.org,********5848,30-40,High (>5000)
TXN000515,CUST0017,836.64,2026-06-19,POS-Store,TKN_1c5cd2cba6a4661f,TKN_4b76b67c0b88f1c9,w*********@example.net,********2770,50-60,Low (<1000)
TXN000516,CUST0115,615.86,2026-07-28,POS-Store,TKN_3cc9c98ae51a448e,TKN_e18ce5c5bc810452,z***@example.com,******4452,50-60,Low (<1000)
TXN000517,CUST0132,164.42,2026-03-14,E-Commerce,TKN_92bdaf8ab497e722,TKN_efa138f204ba8e5e,p*******@example.org,******3502,18-25,Low (<1000)
TXN000518,CUST0116,710.78,2026-07-04,E-Commerce,TKN_dd4777db274398d1,TKN_62baf73cfb7caf6a,m*********@example.net,******8174,25-30,Low (<1000)
TXN000519,CUST0158,3898.34,2026-07-09,E-Commerce,TKN_0365e1a512f3cb35,TKN_b2d151de29d214a2,k*******@example.org,******0151,18-25,Medium (1000-5000)
TXN000520,CUST0169,349.21,2026-04-23,POS-Store,TKN_ae2daf7dbc4d267c,TKN_043010269587b5d8,i*******@example.net,******5750,60+,Low (<1000)
TXN000521,CUST0118,4162.1,2026-04-03,E-Commerce,TKN_40411bc7d87e7c95,TKN_d49c32e0510906c3,s************@example.org,******7540,40-50,Medium (1000-5000)
TXN000522,CUST0016,643.97,2026-07-08,POS-Store,TKN_c409067cc6af772a,TKN_8108c2fcb2868ed3,u********@example.net,******6971,60+,Low (<1000)
TXN000523,CUST0103,15470.06,2026-06-22,POS-Store,TKN_fb2f34fc242efea5,TKN_0de978dc0bf0e049,o***@example.com,******0028,30-40,High (>5000)
TXN000524,CUST0176,73.16,2026-08-01,E-Commerce,TKN_7b769d3956b2b5a1,TKN_abc7b3747673308b,t******@example.org,******2598,18-25,Low (<1000)
TXN000525,CUST0126,5362.56,2026-07-04,POS-Store,TKN_f72a8bc3390ed2ad,TKN_58e73f8b035f953e,s****@example.org,******2279,50-60,High (>5000)
TXN000526,CUST0019,13992.4,2026-08-01,E-Commerce,TKN_c4da7b3e09b3239c,TKN_bc60e75a0e9f7683,a*****@example.org,********7091,40-50,High (>5000)
TXN000527,CUST0083,18579.52,2026-06-20,E-Commerce,TKN_314555473ae01724,TKN_54c68c179a8ea86c,a*****@example.com,******5929,25-30,High (>5000)
TXN000528,CUST0017,10962.75,2026-06-18,E-Commerce,TKN_1c5cd2cba6a4661f,TKN_7d37f7adabb8cccd,w*********@example.net,********2770,50-60,High (>5000)
TXN000529,CUST0071,2607.32,2026-05-04,POS-Store,TKN_7496a150e6b0b83f,TKN_6f9d74c889747f54,y********@example.com,******9705,60+,Medium (1000-5000)
TXN000530,CUST0098,3509.39,2026-07-07,POS-Store,TKN_fd8819ba886d4612,TKN_ae5d3d8ff5e9c2d6,m*******@example.com,********7799,50-60,Medium (1000-5000)
TXN000531,CUST0117,21729.43,2026-06-18,POS-Store,TKN_24a6c27d01cbe6e3,TKN_8e9ad566224f450b,b*************@example.com,********4634,60+,High (>5000)
TXN000532,CUST0026,2670.65,2026-05-26,E-Commerce,TKN_eea177cdb713f172,TKN_b3bd0e4358fe719c,r*********@example.net,******5708,40-50,Medium (1000-5000)
TXN000533,CUST0168,3949.59,2026-04-23,E-Commerce,TKN_d86d69ef2c050e19,TKN_65fa66d3a135da71,m**********@example.net,******0556,60+,Medium (1000-5000)
TXN000534,CUST0111,154.84,2026-05-16,POS-Store,TKN_c6e8ec27f49fb2fb,TKN_0d4e44ae53f14afd,b***********@example.com,******8098,30-40,Low (<1000)
TXN000535,CUST0059,2148.67,2026-05-29,POS-Store,TKN_eab10eb52f164646,TKN_63fbae5280ce4376,x******@example.com,******0344,40-50,Medium (1000-5000)
TXN000536,CUST0087,271.69,2026-05-16,POS-Store,TKN_fec91b5161340ec2,TKN_7234be457b74a378,d********@example.org,******6418,40-50,Low (<1000)
TXN000537,CUST0103,66.96,2026-05-02,POS-Store,TKN_fb2f34fc242efea5,TKN_3509c76001be471d,o***@example.com,******0028,30-40,Low (<1000)
TXN000538,CUST0025,12272.72,2026-07-16,POS-Store,TKN_424e8511ed9109eb,TKN_5286d0a41e4b1e4a,t**********@example.com,********9958,30-40,High (>5000)
TXN000539,CUST0110,3717.91,2026-04-05,POS-Store,TKN_4ee6f5f3ed55227d,TKN_6d0e33678e74fb49,p********@example.com,******7596,40-50,Medium (1000-5000)
TXN000540,CUST0171,951.51,2026-02-22,POS-Store,TKN_641a41794957c8a7,TKN_63e49ccbe8acfd5d,o****@example.net,******5455,40-50,Low (<1000)
TXN000541,CUST0096,1357.55,2026-04-25,E-Commerce,TKN_37cc59cab29b8ec0,TKN_5e1efc176d3e59c8,v**********@example.org,********7792,60+,Medium (1000-5000)
TXN000542,CUST0176,4515.59,2026-03-30,POS-Store,TKN_7b769d3956b2b5a1,TKN_d171ba290e67898e,t******@example.org,******2598,18-25,Medium (1000-5000)
TXN000543,CUST0018,12946.36,2026-04-07,E-Commerce,TKN_65411a6ae30d0c68,TKN_d784cc514d8b3c8b,v*****************@example.com,********4919,30-40,High (>5000)
TXN000544,CUST0022,1667.97,2026-06-06,E-Commerce,TKN_a0394493f63ba420,TKN_b932a37c5e7242dd,i****@example.net,******3950,60+,Medium (1000-5000)
TXN000545,CUST0111,8939.19,2026-06-26,E-Commerce,TKN_c6e8ec27f49fb2fb,TKN_d5577546c9f0d4fa,b***********@example.com,******8098,30-40,High (>5000)
TXN000546,CUST0096,16044.34,2026-06-13,E-Commerce,TKN_37cc59cab29b8ec0,TKN_d7fc1089b2a8ccd6,v**********@example.org,********7792,60+,High (>5000)
TXN000547,CUST0143,3050.24,2026-03-23,E-Commerce,TKN_3aef303eaec08eee,TKN_d3fbb882bdcdedd4,q******@example.com,********0648,60+,Medium (1000-5000)
TXN000548,CUST0151,217.53,2026-02-25,POS-Store,TKN_8d99ef2a790df789,TKN_de245986ce45e10f,b**********@example.net,******7208,30-40,Low (<1000)
TXN000549,CUST0172,226.93,2026-06-18,E-Commerce,TKN_90c4dda0c1503147,TKN_e8e37dca4a4c5b5e,h********@example.com,******7430,60+,Low (<1000)
TXN000550,CUST0106,2400.15,2026-04-01,POS-Store,TKN_5bd354b37d231ae1,TKN_59bf50a99bc84914,c***********@example.net,*****5846,18-25,Medium (1000-5000)
TXN000551,CUST0171,969.68,2026-08-03,POS-Store,TKN_641a41794957c8a7,TKN_bd55698d2548f8e4,o****@example.net,******5455,40-50,Low (<1000)
TXN000552,CUST0014,20771.86,2026-05-24,POS-Store,TKN_38807ce4f881a34e,TKN_829805338ddb2693,a*********@example.org,********5349,40-50,High (>5000)
TXN000553,CUST0154,7957.05,2026-02-27,POS-Store,TKN_b3471c6d8b278967,TKN_6da52cac2b93b040,b*******@example.net,******3312,40-50,High (>5000)
TXN000554,CUST0091,4032.2,2026-05-28,E-Commerce,TKN_0d4cf00f6d4ea984,TKN_b813c8e4cfeb477b,k******@example.com,******1388,30-40,Medium (1000-5000)
TXN000555,CUST0148,1615.43,2026-02-25,E-Commerce,TKN_29d95ed4c6dbd339,TKN_f74050dd90a57a04,s***********@example.com,********5088,50-60,Medium (1000-5000)
TXN000556,CUST0040,8816.27,2026-07-13,POS-Store,TKN_a5cab5710766b1fa,TKN_e263544ff75f416f,p**********@example.net,******5009,30-40,High (>5000)
TXN000557,CUST0058,559.59,2026-06-18,E-Commerce,TKN_7f3b08965c78cc43,TKN_098e6f77102f5dfb,c**********@example.org,******7377,30-40,Low (<1000)
TXN000558,CUST0090,3319.76,2026-05-01,POS-Store,TKN_a026b0c89975d179,TKN_0a61995a9ebc29b0,n*******@example.net,********7348,30-40,Medium (1000-5000)
TXN000559,CUST0030,882.71,2026-04-25,POS-Store,TKN_45ebc648209ea2fe,TKN_c1edca4d3c35859b,d**********@example.com,******7479,50-60,Low (<1000)
TXN000560,CUST0147,172.91,2026-07-31,E-Commerce,TKN_2a399f1cf39ed793,TKN_a394fc4682fa7672,d*****@example.net,******4746,25-30,Low (<1000)
TXN000561,CUST0110,21246.12,2026-07-05,E-Commerce,TKN_4ee6f5f3ed55227d,TKN_97cd0aa590c6927c,p********@example.com,******7596,40-50,High (>5000)
TXN000562,CUST0156,18761.96,2026-03-25,POS-Store,TKN_0ec66fb9c501718b,TKN_355c0ab46484dee4,o************@example.net,******6222,30-40,High (>5000)
TXN000563,CUST0008,3202.88,2026-04-14,E-Commerce,TKN_69334367de02d718,TKN_d2172c50f51a700b,m****@example.com,********6486,60+,Medium (1000-5000)
TXN000564,CUST0070,437.62,2026-02-16,POS-Store,TKN_d71552f4daab6b6a,TKN_0e499d1f9524549b,w*********@example.net,******5811,30-40,Low (<1000)
TXN000565,CUST0087,2038.76,2026-04-13,POS-Store,TKN_fec91b5161340ec2,TKN_d5638df00c2b9c5d,d********@example.org,******6418,40-50,Medium (1000-5000)
TXN000566,CUST0002,2983.01,2026-03-09,E-Commerce,TKN_832fb06579c71ad5,TKN_055b6bc946edf5a7,m********@example.org,********0534,60+,Medium (1000-5000)
TXN000567,CUST0037,258.95,2026-02-28,POS-Store,TKN_aae82de22859f53b,TKN_cc327fe61a56509f,j*********@example.com,********1986,60+,Low (<1000)
TXN000568,CUST0018,1304.45,2026-06-15,E-Commerce,TKN_65411a6ae30d0c68,TKN_8a286e435155d757,v*****************@example.com,********4919,30-40,Medium (1000-5000)
TXN000569,CUST0163,13418.0,2026-02-22,E-Commerce,TKN_41cd8b8b8060fda3,TKN_f8df643dd2b70c1d,a*********@example.com,******3298,60+,High (>5000)
TXN000570,CUST0024,3369.04,2026-05-20,E-Commerce,TKN_501b33fd816e4d39,TKN_9022c6083aa4d436,i******@example.net,******6770,30-40,Medium (1000-5000)
TXN000571,CUST0097,10913.41,2026-02-27,POS-Store,TKN_fe16b9dfabbf2c1f,TKN_ca5b79d9b79993e6,t****@example.com,********6144,60+,High (>5000)
TXN000572,CUST0117,3262.36,2026-03-25,POS-Store,TKN_24a6c27d01cbe6e3,TKN_bf04a6c8bfde53d3,b*************@example.com,********4634,60+,Medium (1000-5000)
TXN000573,CUST0041,883.82,2026-05-16,POS-Store,TKN_dc68f9d480a60fd2,TKN_f639d182365303e1,b*********@example.org,*****8999,60+,Low (<1000)
TXN000574,CUST0080,3633.15,2026-02-17,POS-Store,TKN_83c4a6d02cf19aaa,TKN_a280275de0b05a82,h*****@example.org,******4915,40-50,Medium (1000-5000)
TXN000575,CUST0146,19744.13,2026-04-30,E-Commerce,TKN_6d4b81a3d5bdaaf6,TKN_f42eda184d025346,k*************@example.org,********7459,50-60,High (>5000)
TXN000576,CUST0014,4347.22,2026-06-02,E-Commerce,TKN_38807ce4f881a34e,TKN_cb3f93a299055cf3,a*********@example.org,********5349,40-50,Medium (1000-5000)
TXN000577,CUST0041,3719.88,2026-04-14,E-Commerce,TKN_dc68f9d480a60fd2,TKN_33b34b29428b4193,b*********@example.org,*****8999,60+,Medium (1000-5000)
TXN000578,CUST0173,4010.11,2026-06-27,E-Commerce,TKN_edb53679e9491831,TKN_fb0aff7aee7a051c,m*********@example.com,******1975,60+,Medium (1000-5000)
TXN000579,CUST0070,885.95,2026-06-16,POS-Store,TKN_d71552f4daab6b6a,TKN_e031a6811a292347,w*********@example.net,******5811,30-40,Low (<1000)
TXN000580,CUST0170,5498.17,2026-06-14,POS-Store,TKN_8f1266eaa0589056,TKN_a28ab8e958f37ed6,r******@example.com,*****3606,60+,High (>5000)
TXN000581,CUST0125,7191.66,2026-06-26,POS-Store,TKN_c222900bcb320c6d,TKN_44fe37cdd84dff11,g*******@example.com,******2569,50-60,High (>5000)
TXN000582,CUST0107,3973.29,2026-04-22,POS-Store,TKN_c9b41080bfe64ec1,TKN_17f608d96ea27494,j*****@example.com,******5366,40-50,Medium (1000-5000)
TXN000583,CUST0056,826.25,2026-06-06,E-Commerce,TKN_64a284df53547f21,TKN_50b67f701343ed7b,m*******@example.org,********1344,50-60,Low (<1000)
TXN000584,CUST0089,13627.44,2026-06-14,POS-Store,TKN_68263c5cd1116993,TKN_aa69a05f36bd7555,k*****@example.com,********0235,30-40,High (>5000)
TXN000585,CUST0029,322.4,2026-07-14,POS-Store,TKN_31c8d748d4b0573e,TKN_df1a2a47c0ba3d4f,l**********@example.org,********7820,30-40,Low (<1000)
TXN000586,CUST0174,4923.76,2026-07-14,POS-Store,TKN_020a4014a4b520c2,TKN_df8958891b5de549,t************@example.org,********8258,30-40,Medium (1000-5000)
TXN000587,CUST0135,2038.95,2026-07-17,POS-Store,TKN_87086295e47c4ba8,TKN_1880f5e7f9788b96,s********@example.org,********5848,30-40,Medium (1000-5000)
TXN000588,CUST0012,3159.4,2026-06-05,E-Commerce,TKN_2fd3be28ea70b212,TKN_80b9c9462384d66d,r**********@example.net,******7222,60+,Medium (1000-5000)
TXN000589,CUST0102,1427.82,2026-06-26,E-Commerce,TKN_9c93b62d0fc4868c,TKN_28ef34a013194c15,i*******@example.net,********6400,60+,Medium (1000-5000)
TXN000590,CUST0002,3164.53,2026-07-08,E-Commerce,TKN_832fb06579c71ad5,TKN_77986024bf3e4a2e,m********@example.org,********0534,60+,Medium (1000-5000)
TXN000591,CUST0078,10812.48,2026-05-20,E-Commerce,TKN_21cd9c7cfe587667,TKN_bbaee3cb6e06958f,j*******@example.com,******9397,40-50,High (>5000)
TXN000592,CUST0036,4727.18,2026-06-03,POS-Store,TKN_98e523159fc2da14,TKN_a3e78e88fe7c75b2,s**********@example.org,******4160,40-50,Medium (1000-5000)
TXN000593,CUST0075,939.43,2026-03-03,POS-Store,TKN_818e21437d9a72df,TKN_602bd6b135cb3484,m***********@example.org,******2058,30-40,Low (<1000)
TXN000594,CUST0031,1271.28,2026-03-16,E-Commerce,TKN_af229d9a41b49e58,TKN_00d592439ee57acf,w****@example.org,******0320,60+,Medium (1000-5000)
TXN000595,CUST0128,722.06,2026-06-09,POS-Store,TKN_61375167caaab231,TKN_f0a439afb82f037f,t*******@example.com,********7635,50-60,Low (<1000)
TXN000596,CUST0045,602.48,2026-08-03,E-Commerce,TKN_2e8e7ff6c70f560e,TKN_2f367a7431fff0e7,c***********@example.com,******7230,60+,Low (<1000)
TXN000597,CUST0098,3483.04,2026-07-31,E-Commerce,TKN_fd8819ba886d4612,TKN_dcb84d7826c00d58,m*******@example.com,********7799,50-60,Medium (1000-5000)
TXN000598,CUST0129,877.09,2026-05-30,POS-Store,TKN_38d103afa21398ca,TKN_5993f6cea807fa93,b*********@example.com,********7024,18-25,Low (<1000)
TXN000599,CUST0019,21470.95,2026-06-04,POS-Store,TKN_c4da7b3e09b3239c,TKN_26f45dd02c220be3,a*****@example.org,********7091,40-50,High (>5000)
TXN000600,CUST0011,1520.21,2026-05-30,POS-Store,TKN_b98c169efb30ef0d,TKN_c5747d9dd7f76900,k*******@example.com,********0686,60+,Medium (1000-5000)
TXN000601,CUST0005,1098.32,2026-02-13,POS-Store,TKN_39570c2847e58ddf,TKN_f7c22bf2d4af3c31,s********@example.org,******1589,40-50,Medium (1000-5000)
TXN000602,CUST0020,357.11,2026-04-06,POS-Store,TKN_5d9100377e1e5ff0,TKN_70fda0980e6566ba,b**************@example.org,******6478,25-30,Low (<1000)
TXN000603,CUST0148,4080.86,2026-06-15,POS-Store,TKN_29d95ed4c6dbd339,TKN_a4b5f6b25ca2aaa1,s***********@example.com,********5088,50-60,Medium (1000-5000)
TXN000604,CUST0147,2783.16,2026-03-17,POS-Store,TKN_2a399f1cf39ed793,TKN_b0ddfee0ea6f6c22,d*****@example.net,******4746,25-30,Medium (1000-5000)
TXN000605,CUST0164,996.27,2026-05-17,POS-Store,TKN_b6f0725ff14006d6,TKN_b71732f5920a4f27,e*******@example.org,******2067,30-40,Low (<1000)
TXN000606,CUST0075,2805.1,2026-05-08,E-Commerce,TKN_818e21437d9a72df,TKN_fdcbf53f5e879edf,m***********@example.org,******2058,30-40,Medium (1000-5000)
TXN000607,CUST0104,804.27,2026-07-29,E-Commerce,TKN_2134287d9a896f15,TKN_64c9d44eb4b49e19,a*******@example.com,******9505,30-40,Low (<1000)
TXN000608,CUST0084,1882.86,2026-07-31,E-Commerce,TKN_82315dd82932fbdb,TKN_a373eb43809a9823,l*******@example.org,********1522,50-60,Medium (1000-5000)
TXN000609,CUST0159,695.79,2026-05-31,POS-Store,TKN_15da5e0d38d0e03a,TKN_9aa47b7fa0d83b8a,b*********@example.com,********7531,25-30,Low (<1000)
TXN000610,CUST0177,2092.76,2026-03-17,POS-Store,TKN_60b7b5180022ed46,TKN_f8d4d425a18489e5,u********@example.net,********0174,40-50,Medium (1000-5000)
TXN000611,CUST0023,7568.83,2026-05-17,POS-Store,TKN_0b827098561624fa,TKN_602e13ddfbbdffd1,h******@example.net,******2926,50-60,High (>5000)
TXN000612,CUST0028,4773.52,2026-06-25,E-Commerce,TKN_e8dc50899b9ddf56,TKN_1160f18ad95974a3,p*************@example.com,******9024,40-50,Medium (1000-5000)
TXN000613,CUST0112,3553.47,2026-02-19,POS-Store,TKN_a35ac6fe46a11953,TKN_432f256ed4dfe55e,e******@example.com,********3351,50-60,Medium (1000-5000)
TXN000614,CUST0135,2096.59,2026-03-15,E-Commerce,TKN_87086295e47c4ba8,TKN_eae03c7886029e3a,s********@example.org,********5848,30-40,Medium (1000-5000)
TXN000615,CUST0102,11959.27,2026-03-21,POS-Store,TKN_9c93b62d0fc4868c,TKN_b406e0e891bbe232,i*******@example.net,********6400,60+,High (>5000)
TXN000616,CUST0087,8910.0,2026-02-13,E-Commerce,TKN_fec91b5161340ec2,TKN_6d7f5184b08718ac,d********@example.org,******6418,40-50,High (>5000)
TXN000617,CUST0086,79.55,2026-05-28,E-Commerce,TKN_585e4d85fd3084e7,TKN_277b512d11a8781e,m*****@example.com,******6001,50-60,Low (<1000)
TXN000618,CUST0020,2473.74,2026-07-14,E-Commerce,TKN_5d9100377e1e5ff0,TKN_e21c369aad5df5d4,b**************@example.org,******6478,25-30,Medium (1000-5000)
TXN000619,CUST0136,13045.1,2026-05-07,E-Commerce,TKN_87f69129cdc1802d,TKN_969a76163ad00833,r*****@example.com,********8556,40-50,High (>5000)
TXN000620,CUST0090,8154.75,2026-06-15,POS-Store,TKN_a026b0c89975d179,TKN_73b3f985cf7a45d3,n*******@example.net,********7348,30-40,High (>5000)
TXN000621,CUST0166,18202.37,2026-05-18,E-Commerce,TKN_7a9ba4dc0ab140bb,TKN_dfbce4fba8fba841,s********@example.com,******0514,40-50,High (>5000)
TXN000622,CUST0061,4378.29,2026-05-23,E-Commerce,TKN_c442a4d82a49e586,TKN_3ff8fd77a29fb247,s***********@example.net,********8364,60+,Medium (1000-5000)
TXN000623,CUST0038,3504.26,2026-05-03,POS-Store,TKN_96c7a87ae58e9eb2,TKN_a2eb63df0906021e,s**********@example.net,******1862,25-30,Medium (1000-5000)
TXN000624,CUST0051,80.87,2026-03-27,E-Commerce,TKN_46f0cc7e92629d54,TKN_267c4e11a693fd9e,a*****@example.net,******5381,50-60,Low (<1000)
TXN000625,CUST0155,15483.44,2026-05-25,E-Commerce,TKN_ad553317eddf432a,TKN_9e452fe612080ca2,f*********@example.net,******6049,30-40,High (>5000)
TXN000626,CUST0168,2925.61,2026-05-31,E-Commerce,TKN_d86d69ef2c050e19,TKN_7aa0932c16f44d75,m**********@example.net,******0556,60+,Medium (1000-5000)
TXN000627,CUST0046,168.8,2026-06-17,POS-Store,TKN_d05de67bc1ee510a,TKN_9671105af2a1728a,e******@example.org,********1606,60+,Low (<1000)
TXN000628,CUST0119,2720.79,2026-07-11,POS-Store,TKN_386ab2df4172a913,TKN_1181fece5140cfd3,w******@example.net,******2226,18-25,Medium (1000-5000)
TXN000629,CUST0175,516.52,2026-03-05,POS-Store,TKN_8c01332da8c5e3d9,TKN_ea93ba7d21657e54,t**********@example.com,******8247,60+,Low (<1000)
TXN000630,CUST0161,602.29,2026-07-09,POS-Store,TKN_692c6814e4429050,TKN_579dffda6fa7e8e9,c***********@example.org,******4025,40-50,Low (<1000)
TXN000631,CUST0039,806.88,2026-04-08,POS-Store,TKN_ebabe0bc4e3e6451,TKN_109d26323c58b373,m***********@example.com,********2514,50-60,Low (<1000)
TXN000632,CUST0018,482.0,2026-03-08,POS-Store,TKN_65411a6ae30d0c68,TKN_7d6dea789e9b4290,v*****************@example.com,********4919,30-40,Low (<1000)
TXN000633,CUST0114,118.75,2026-07-10,POS-Store,TKN_bf533f57e79ad8ff,TKN_27cb279efb1409fe,s***********@example.org,******4926,25-30,Low (<1000)
TXN000634,CUST0071,2919.28,2026-03-20,E-Commerce,TKN_7496a150e6b0b83f,TKN_42d16abe544eba3e,y********@example.com,******9705,60+,Medium (1000-5000)
TXN000635,CUST0091,2166.36,2026-02-13,E-Commerce,TKN_0d4cf00f6d4ea984,TKN_f70a865f0c972dd9,k******@example.com,******1388,30-40,Medium (1000-5000)
TXN000636,CUST0080,4439.63,2026-05-13,POS-Store,TKN_83c4a6d02cf19aaa,TKN_f285866b96f35825,h*****@example.org,******4915,40-50,Medium (1000-5000)
TXN000637,CUST0116,1158.44,2026-07-03,E-Commerce,TKN_dd4777db274398d1,TKN_a50b20df539ab0fe,m*********@example.net,******8174,25-30,Medium (1000-5000)
TXN000638,CUST0015,1419.62,2026-03-16,POS-Store,TKN_7b7fd8219b45a40d,TKN_aa06f951d7afa75b,k********@example.net,******3084,18-25,Medium (1000-5000)
TXN000639,CUST0074,986.34,2026-02-13,E-Commerce,TKN_6665311710d3d246,TKN_45ec5f3ff70cf921,c**************@example.org,******5503,40-50,Low (<1000)
TXN000640,CUST0166,523.44,2026-07-06,E-Commerce,TKN_7a9ba4dc0ab140bb,TKN_e96d35aa18c34ffb,s********@example.com,******0514,40-50,Low (<1000)
TXN000641,CUST0158,3809.16,2026-04-13,POS-Store,TKN_0365e1a512f3cb35,TKN_150d87a9ea3a9439,k*******@example.org,******0151,18-25,Medium (1000-5000)
TXN000642,CUST0119,1039.07,2026-06-10,E-Commerce,TKN_386ab2df4172a913,TKN_8261860c185f2a7e,w******@example.net,******2226,18-25,Medium (1000-5000)
TXN000643,CUST0116,541.31,2026-06-19,E-Commerce,TKN_dd4777db274398d1,TKN_7258e1f7463ff821,m*********@example.net,******8174,25-30,Low (<1000)
TXN000644,CUST0083,382.74,2026-06-16,POS-Store,TKN_314555473ae01724,TKN_142e873e7346bb0c,a*****@example.com,******5929,25-30,Low (<1000)
